Compound::DB00001	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0272275
Compound::DB00002	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0007102
Compound::DB00002	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0280324
Compound::DB00002	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0585362
Compound::DB00002	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1319317
Compound::DB00002	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C3163899
Compound::DB00003	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0010674
Compound::DB00004	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0079773
Compound::DB00005	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0003872
Compound::DB00005	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0003873
Compound::DB00005	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0406317
Compound::DB00005	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C3495559
Compound::DB00007	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0014175
Compound::DB00007	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0034013
Compound::DB00008	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0524909
Compound::DB00008	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0524910
Compound::DB00009	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0034065
Compound::DB00009	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0155626
Compound::DB00009	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0948008
Compound::DB00010	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0013338
Compound::DB00013	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0034065
Compound::DB00014	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0014175
Compound::DB00014	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1562029
Compound::DB00015	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0155626
Compound::DB00016	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1561828
Compound::DB00016	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1998329
Compound::DB00017	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0029458
Compound::DB00019	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1827687
Compound::DB00020	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1827687
Compound::DB00022	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0524910
Compound::DB00023	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0023449
Compound::DB00026	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0003873
Compound::DB00026	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0409818
Compound::DB00026	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C2316212
Compound::DB00027	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0005743
Compound::DB00027	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0729587
Compound::DB00027	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0854211
Compound::DB00030	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0011849
Compound::DB00030	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0011854
Compound::DB00030	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0011860
Compound::DB00031	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0155626
Compound::DB00035	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0019069
Compound::DB00035	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0042974
Compound::DB00035	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0270327
Compound::DB00036	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0008533
Compound::DB00036	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0015503
Compound::DB00036	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0019069
Compound::DB00036	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040015
Compound::DB00038	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0040034
Compound::DB00039	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0392190
Compound::DB00039	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C1274988
Compound::DB00040	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0020615
Compound::DB00041	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0023467
